idx,time_imp,imp_count,hist_count,best_model
38601,14,15,48,1
38602,5,22,63,1
38603,6,25,4,3
38604,18,12,9,2
38605,6,10,27,3
38606,12,5,22,3
38607,8,17,0,1
38608,8,22,40,2
38609,4,6,28,1
38610,4,27,58,2
38611,12,66,54,2
38612,16,116,40,1
38613,8,38,10,1
38614,4,73,27,2
38615,5,10,16,2
38616,6,12,3,1
38617,9,11,44,2
38618,7,22,9,1
38619,16,4,0,2
38620,6,17,52,3
38621,14,28,43,2
38622,13,10,35,3
38623,10,48,29,1
38624,4,21,17,3
38625,6,28,41,2
38626,11,13,0,3
38627,8,79,16,2
38628,12,124,27,1
38629,15,32,129,3
38630,6,26,35,1
38631,5,177,36,1
38632,9,20,48,1
38633,12,16,18,3
38634,18,5,14,2
38635,10,2,27,2
38636,6,133,32,1
38637,11,11,1,1
38638,6,2,22,3
38639,14,47,6,2
38640,9,4,16,2
38641,5,28,15,1
38642,9,3,3,1
38643,11,25,0,1
38644,12,2,37,3
38645,5,50,106,1
38646,13,15,51,2
38647,14,41,21,2
38648,17,48,20,2
38649,8,22,12,1
38650,16,76,49,1
38651,5,66,27,2
38652,17,90,20,2
38653,12,91,6,1
38654,8,42,3,1
38655,12,38,106,1
38656,11,43,2,2
38657,12,7,32,3
38658,15,103,5,3
38659,12,50,1,2
38660,8,10,11,1
38661,9,44,39,1
38662,14,2,7,3
38663,2,11,35,1
38664,12,38,14,2
38665,19,2,24,3
38666,10,156,70,2
38667,13,7,8,2
38668,17,10,107,1
38669,12,6,12,2
38670,13,27,4,2
38671,10,21,58,2
38672,9,139,0,1
38673,14,17,27,1
38674,11,129,23,1
38675,2,27,14,2
38676,9,27,80,2
38677,13,47,0,1
38678,18,7,13,3
38679,1,17,49,2
38680,5,10,16,1
38681,12,97,42,1
38682,12,5,1,2
38683,9,11,51,3
38684,3,5,14,1
38685,7,2,6,2
38686,11,132,36,1
38687,15,32,8,2
38688,8,17,9,3
38689,13,85,16,1
38690,7,22,127,1
38691,9,27,17,2
38692,10,140,114,2
38693,6,41,117,2
38694,10,238,62,2
38695,9,99,25,1
38696,4,2,43,1
38697,17,13,60,3
38698,16,28,4,1
38699,16,13,6,2
38700,12,7,33,2
38701,8,12,66,3
38702,7,131,9,1
38703,22,35,6,2
38704,10,5,3,3
38705,15,20,11,2
38706,8,14,4,3
38707,4,2,3,3
38708,9,42,12,1
38709,7,6,3,3
38710,9,56,3,2
38711,10,23,19,3
38712,10,114,15,1
38713,7,7,12,2
38714,13,17,50,2
38715,5,40,20,2
38716,7,57,6,2
38717,6,69,17,2
38718,20,17,3,1
38719,1,14,1,2
38720,7,16,51,3
38721,15,27,3,1
38722,9,2,13,3
38723,6,5,7,2
38724,5,7,8,3
38725,10,7,20,2
38726,6,92,3,1
38727,9,29,11,1
38728,5,10,31,2
38729,18,58,30,1
38730,5,25,4,2
38731,7,7,51,2
38732,6,40,33,1
38733,12,33,67,2
38734,13,67,39,3
38735,3,14,55,2
38736,10,13,10,2
38737,12,36,7,2
38738,7,2,27,3
38739,10,33,30,2
38740,22,14,55,2
38741,6,95,21,1
38742,8,22,0,1
38743,9,8,92,3
38744,8,65,11,2
38745,6,13,4,3
38746,12,75,69,2
38747,11,44,20,1
38748,6,9,8,2
38749,6,100,72,1
38750,11,117,106,1
38751,15,46,6,3
38752,12,117,39,2
38753,5,32,5,1
38754,14,25,21,1
38755,5,44,7,1
38756,14,39,8,3
38757,7,35,17,1
38758,3,45,14,2
38759,11,10,6,2
38760,16,9,11,1
38761,13,117,434,1
38762,19,16,65,2
38763,14,24,174,1
38764,5,4,13,2
38765,10,41,34,1
38766,10,17,30,2
38767,15,7,3,2
38768,15,20,16,1
38769,11,9,5,2
38770,12,9,10,3
38771,11,38,77,2
38772,11,53,9,2
38773,12,25,145,2
38774,10,15,67,3
38775,16,2,17,2
38776,16,7,8,2
38777,19,7,6,1
38778,8,2,3,2
38779,11,22,46,2
38780,13,107,28,2
38781,10,12,16,3
38782,7,19,19,1
38783,10,24,0,2
38784,10,12,34,1
38785,13,41,0,1
38786,15,27,23,2
38787,17,30,59,1
38788,17,7,35,1
38789,3,77,11,1
38790,13,26,199,1
38791,9,69,24,3
38792,3,13,4,1
38793,9,18,27,2
38794,11,2,2,3
38795,21,4,21,1
38796,12,55,44,1
38797,6,72,6,1
38798,14,12,2,2
38799,17,31,42,1
38800,10,8,2,2
38801,6,6,18,3
38802,8,7,6,1
38803,15,48,0,2
38804,12,21,37,2
38805,7,73,58,1
38806,13,32,21,2
38807,7,13,19,2
38808,7,27,28,1
38809,16,24,16,2
38810,15,68,5,1
38811,1,2,46,1
38812,20,56,3,2
38813,13,2,3,3
38814,13,35,24,2
38815,8,32,9,2
38816,3,11,37,1
38817,13,6,56,3
38818,14,113,14,1
38819,8,65,17,1
38820,10,7,11,2
38821,7,11,33,2
38822,7,25,6,1
38823,5,69,9,1
38824,4,14,9,3
38825,0,8,31,3
38826,4,20,11,2
38827,12,14,19,2
38828,12,109,73,2
38829,10,33,14,1
38830,13,32,48,2
38831,14,20,2,3
38832,8,43,31,2
38833,11,32,17,3
38834,10,14,35,3
38835,5,2,10,3
38836,13,139,8,2
38837,11,16,71,1
38838,14,16,28,3
38839,7,20,15,1
38840,13,29,2,1
38841,12,39,38,2
38842,23,19,10,2
38843,8,43,4,3
38844,17,7,6,3
38845,9,27,14,2
38846,11,15,8,2
38847,13,7,67,2
38848,8,65,14,1
38849,10,14,29,3
38850,8,2,3,2
38851,13,61,62,2
38852,4,40,56,2
38853,11,11,114,1
38854,7,42,49,1
38855,13,32,23,1
38856,7,22,40,3
38857,5,14,42,1
38858,14,5,51,3
38859,10,44,13,1
38860,12,76,52,2
38861,6,92,12,3
38862,6,67,2,1
38863,12,27,4,3
38864,5,101,211,1
38865,12,33,12,2
38866,7,49,58,1
38867,9,72,90,1
38868,14,174,4,1
38869,7,16,87,1
38870,8,67,7,1
38871,12,10,53,1
38872,7,11,12,3
38873,19,10,4,2
38874,6,4,16,3
38875,6,63,2,3
38876,8,5,21,1
38877,15,18,15,3
38878,6,29,5,1
38879,12,151,22,2
38880,13,24,24,2
38881,6,10,36,3
38882,15,36,18,2
38883,14,16,24,2
38884,9,11,34,2
38885,4,73,47,2
38886,10,142,27,1
38887,10,10,4,3
38888,8,2,3,3
38889,11,36,21,2
38890,10,16,6,2
38891,19,37,0,1
38892,10,32,79,2
38893,5,13,2,1
38894,9,23,3,2
38895,12,17,25,3
38896,12,22,5,2
38897,13,24,32,1
38898,7,126,19,3
38899,8,87,29,1
38900,9,46,152,1
38901,13,142,12,2
38902,5,4,10,2
38903,12,5,20,2
38904,11,6,2,1
38905,10,84,61,3
38906,13,81,0,1
38907,5,23,24,2
38908,12,2,5,3
38909,9,2,8,2
38910,10,37,18,2
38911,12,6,74,2
38912,14,11,22,1
38913,9,36,15,1
38914,8,2,12,3
38915,6,39,70,1
38916,7,50,5,2
38917,11,19,61,1
38918,9,40,38,1
38919,7,22,0,1
38920,4,50,145,2
38921,12,16,35,1
38922,8,22,25,2
38923,6,26,10,2
38924,7,35,55,1
38925,6,21,0,3
38926,11,4,25,3
38927,12,161,9,1
38928,9,56,0,2
38929,12,22,26,2
38930,11,112,28,1
38931,17,51,9,1
38932,1,2,0,3
38933,6,82,35,1
38934,12,41,26,2
38935,8,48,20,1
38936,8,70,70,1
38937,12,123,53,2
38938,8,117,7,2
38939,7,74,5,2
38940,8,121,30,3
38941,6,60,21,1
38942,9,28,23,3
38943,9,3,28,2
38944,10,73,59,1
38945,16,44,9,2
38946,9,5,42,1
38947,16,5,3,3
38948,7,35,8,2
38949,6,2,48,3
38950,13,43,13,3
38951,12,33,37,2
38952,13,70,51,1
38953,16,20,17,3
38954,11,189,6,1
38955,14,92,98,2
38956,7,17,23,1
38957,13,27,62,2
38958,15,2,14,3
38959,13,61,30,2
38960,8,70,52,3
38961,18,2,8,2
38962,11,95,44,3
38963,8,26,2,2
38964,16,18,20,2
38965,12,47,36,3
38966,12,38,10,2
38967,8,41,35,1
38968,10,7,52,1
38969,0,108,6,1
38970,2,19,15,3
38971,14,25,14,3
38972,5,113,30,1
38973,6,63,44,2
38974,5,16,38,2
38975,5,4,45,3
38976,12,12,0,3
38977,10,124,59,1
38978,13,12,10,1
38979,6,22,31,2
38980,13,11,17,1
38981,7,7,24,2
38982,6,2,5,3
38983,10,19,5,1
38984,9,78,13,2
38985,10,25,55,2
38986,0,12,14,2
38987,9,11,29,2
38988,15,104,5,1
38989,14,14,8,2
38990,8,57,14,2
38991,10,51,34,1
38992,9,126,47,1
38993,11,99,118,1
38994,12,64,0,1
38995,8,2,24,3
38996,11,10,4,1
38997,7,66,44,1
38998,8,4,6,3
38999,14,21,13,1
39000,7,32,30,1
39001,7,4,20,2
39002,6,4,4,2
39003,8,4,10,3
39004,13,7,13,2
39005,18,41,2,2
39006,13,30,66,1
39007,12,12,9,2
39008,14,96,49,2
39009,7,77,9,1
39010,6,9,49,2
39011,10,21,3,1
39012,11,18,3,1
39013,12,30,2,1
39014,14,51,6,2
39015,8,64,0,2
39016,13,7,38,2
39017,9,14,11,3
39018,13,27,62,1
39019,10,2,31,2
39020,10,11,28,1
39021,21,2,39,1
39022,9,9,52,2
39023,5,11,10,1
39024,8,7,76,2
39025,17,9,41,3
39026,6,5,42,3
39027,11,11,6,1
39028,12,23,71,3
39029,10,70,24,1
39030,9,47,92,3
39031,3,70,0,1
39032,5,7,2,1
39033,10,84,48,1
39034,5,10,2,1
39035,5,17,9,1
39036,5,12,4,2
39037,14,5,4,1
39038,5,92,4,1
39039,10,39,50,2
39040,7,10,23,1
39041,7,7,3,3
39042,15,126,8,1
39043,9,90,11,2
39044,11,122,33,2
39045,13,11,42,1
39046,8,7,35,1
39047,9,7,38,2
39048,13,17,26,1
39049,8,36,7,2
39050,13,10,21,1
39051,14,74,8,1
39052,12,10,30,2
39053,15,113,19,1
39054,9,27,14,1
39055,15,6,24,2
39056,8,11,40,2
39057,9,17,4,2
39058,6,40,10,2
39059,9,13,74,2
39060,4,109,39,2
39061,5,141,22,2
39062,13,22,12,2
39063,9,94,8,1
39064,8,22,8,3
39065,8,5,1,1
39066,20,98,16,3
39067,12,12,24,2
39068,8,7,17,1
39069,9,16,11,3
39070,10,51,18,1
39071,5,29,8,1
39072,11,67,72,2
39073,6,20,64,1
39074,8,73,10,2
39075,1,34,29,1
39076,12,9,4,1
39077,13,65,30,1
39078,15,2,29,3
39079,8,42,11,2
39080,16,8,8,2
39081,12,135,152,2
39082,10,83,81,3
39083,5,14,6,1
39084,15,67,36,2
39085,15,16,6,3
39086,17,84,17,1
39087,15,17,16,3
39088,12,69,45,1
39089,15,100,6,2
39090,10,75,143,1
39091,20,12,10,3
39092,15,41,14,1
39093,1,14,9,3
39094,10,4,0,3
39095,13,26,34,2
39096,6,2,4,3
39097,8,13,6,1
39098,15,14,21,1
39099,4,11,2,1
39100,5,10,3,2
39101,14,44,46,2
39102,5,66,77,2
39103,5,31,2,2
39104,13,5,3,1
39105,6,55,81,1
39106,20,89,24,2
39107,16,32,103,2
39108,5,26,69,2
39109,5,10,18,2
39110,8,63,7,3
39111,4,8,48,3
39112,11,17,4,3
39113,10,15,31,1
39114,12,167,2,1
39115,9,97,17,2
39116,12,126,47,2
39117,9,59,77,2
39118,13,15,28,1
39119,11,13,1,2
39120,6,130,11,2
39121,6,7,33,2
39122,13,26,160,2
39123,4,4,10,2
39124,13,10,79,2
39125,14,54,52,3
39126,16,17,19,1
39127,13,76,27,1
39128,9,5,20,3
39129,13,81,85,2
39130,15,11,26,2
39131,14,120,41,2
39132,13,29,8,3
39133,6,71,9,2
39134,7,62,20,1
39135,13,2,7,3
39136,21,87,17,2
39137,12,13,16,2
39138,6,6,51,2
39139,7,2,16,3
39140,6,72,10,2
39141,5,17,19,1
39142,7,2,2,2
39143,13,23,11,2
39144,14,7,3,1
39145,17,8,156,2
39146,9,7,59,2
39147,15,78,4,1
39148,12,22,22,1
39149,6,29,26,1
39150,6,149,4,1
39151,8,10,37,1
39152,14,90,60,2
39153,15,28,21,3
39154,5,135,40,1
39155,11,17,68,2
39156,8,2,21,3
39157,7,33,2,2
39158,13,36,172,1
39159,3,2,62,3
39160,5,21,94,1
39161,15,25,13,1
39162,22,10,5,2
39163,8,10,12,2
39164,15,13,188,3
39165,8,7,8,2
39166,13,27,31,2
39167,4,42,46,2
39168,16,22,1,2
39169,20,79,19,1
39170,11,19,26,2
39171,10,31,18,2
39172,8,4,6,2
39173,13,8,55,3
39174,10,11,15,3
39175,8,30,3,1
39176,14,22,54,2
39177,10,118,22,1
39178,8,17,73,1
39179,9,2,40,3
39180,9,55,146,1
39181,6,41,7,1
39182,10,10,51,3
39183,17,126,7,2
39184,11,5,12,2
39185,5,3,1,1
39186,9,7,20,1
39187,8,10,61,2
39188,7,20,46,2
39189,6,14,11,1
39190,3,38,3,2
39191,13,63,179,2
39192,4,6,3,3
39193,11,32,166,1
39194,9,15,12,2
39195,11,11,20,2
39196,8,2,20,3
39197,8,14,11,3
39198,8,10,30,2
39199,10,3,6,3
39200,6,81,151,2
39201,11,93,24,1
39202,9,39,43,2
39203,11,20,24,2
39204,16,17,28,1
39205,8,11,3,1
39206,13,21,71,1
39207,7,2,3,2
39208,3,21,3,3
39209,9,103,14,1
39210,8,160,9,1
39211,11,17,4,1
39212,16,68,128,1
39213,12,115,18,1
39214,11,8,9,2
39215,14,12,5,1
39216,12,31,158,2
39217,6,4,72,2
39218,10,7,6,3
39219,14,2,44,3
39220,2,6,57,3
39221,16,21,59,1
39222,9,41,32,3
39223,8,13,27,2
39224,3,37,14,1
39225,9,91,59,2
39226,8,41,28,1
39227,14,10,116,3
39228,9,24,33,1
39229,7,7,12,3
39230,12,7,3,1
39231,3,18,30,2
39232,10,6,35,1
39233,9,13,8,2
39234,8,8,18,3
39235,7,26,18,2
39236,11,49,8,1
39237,6,20,25,1
39238,10,7,11,1
39239,6,21,89,1
39240,13,12,13,3
39241,9,19,75,2
39242,6,78,32,1
39243,9,38,74,1
39244,4,2,9,3
39245,14,26,41,2
39246,9,7,22,3
39247,7,4,2,2
39248,12,56,32,2
39249,12,33,0,1
39250,11,7,29,3
39251,7,7,75,2
39252,7,22,6,2
39253,13,70,0,1
39254,12,5,102,2
39255,4,173,5,1
39256,13,87,57,1
39257,6,8,23,1
39258,6,102,79,1
39259,17,7,13,3
39260,16,45,13,3
39261,14,109,53,1
39262,9,7,6,3
39263,21,41,69,3
39264,14,20,7,1
39265,23,112,2,3
39266,11,73,0,1
39267,11,54,31,1
39268,12,13,47,2
39269,7,25,2,2
39270,13,33,28,1
39271,9,55,179,1
39272,11,17,1,2
39273,4,2,21,2
39274,7,155,60,2
39275,13,28,13,1
39276,8,21,5,1
39277,14,31,5,1
39278,7,44,50,2
39279,11,156,5,2
39280,16,35,17,1
39281,0,2,4,3
39282,12,24,17,1
39283,14,40,14,2
39284,9,38,23,3
39285,10,10,37,3
39286,10,14,5,1
39287,3,7,0,3
39288,12,7,1,3
39289,9,4,7,3
39290,10,7,8,2
39291,23,2,80,3
39292,11,2,36,3
39293,4,7,9,3
39294,8,6,50,1
39295,15,7,4,2
39296,13,40,4,2
39297,11,12,32,2
39298,9,6,9,1
39299,1,29,152,2
39300,9,2,62,2
39301,13,2,3,3
39302,11,54,4,1
39303,10,9,23,3
39304,7,32,22,3
39305,13,53,80,2
39306,13,7,37,2
39307,8,32,39,1
39308,8,2,5,2
39309,23,31,82,1
39310,9,10,22,3
39311,12,4,28,3
39312,10,7,6,2
39313,13,6,32,1
39314,4,12,20,1
39315,9,11,16,2
39316,1,88,3,2
39317,13,27,11,1
39318,8,53,49,2
39319,13,16,49,2
39320,12,114,78,1
39321,13,2,66,3
39322,16,26,20,3
39323,13,25,17,3
39324,10,19,41,2
39325,9,7,68,2
39326,6,55,27,2
39327,1,20,7,2
39328,12,75,42,1
39329,10,28,8,3
39330,8,68,1,2
39331,9,14,22,2
39332,10,22,23,1
39333,10,14,25,1
39334,10,22,34,2
39335,6,2,81,2
39336,7,48,35,3
39337,19,37,62,1
39338,7,10,7,3
39339,6,13,38,2
39340,7,21,30,3
39341,10,67,39,2
39342,5,44,16,1
39343,14,7,7,3
39344,12,13,23,1
39345,11,32,8,3
39346,15,47,14,2
39347,14,5,4,1
39348,4,11,16,2
39349,16,51,160,1
39350,11,12,5,3
39351,12,2,7,2
39352,20,96,25,1
39353,12,90,9,2
39354,7,47,63,2
39355,5,2,9,3
39356,6,2,7,3
39357,8,4,68,3
39358,14,22,3,2
39359,7,7,62,1
39360,18,7,22,2
39361,9,21,196,3
39362,5,34,46,3
39363,9,44,7,2
39364,13,10,18,1
39365,21,14,21,1
39366,9,13,51,2
39367,9,2,5,3
39368,15,40,58,2
39369,15,10,8,1
39370,7,22,15,3
39371,9,117,33,2
39372,8,112,13,1
39373,14,69,154,1
39374,17,21,25,3
39375,11,71,4,1
39376,21,23,4,1
39377,9,40,33,3
39378,7,2,7,3
39379,9,28,8,2
39380,9,44,1,2
39381,12,52,97,1
39382,7,88,64,1
39383,12,22,38,2
39384,13,43,1,2
39385,13,48,14,1
39386,5,23,6,1
39387,8,4,22,2
39388,14,125,11,1
39389,15,20,57,2
39390,6,12,23,1
39391,6,86,52,2
39392,8,2,19,3
39393,5,58,13,3
39394,8,6,14,3
39395,1,75,75,2
39396,12,17,27,2
39397,14,21,136,1
39398,17,90,21,1
39399,5,31,21,1
39400,10,15,87,2
39401,21,23,8,2
39402,8,48,28,1
39403,12,22,22,1
39404,14,6,4,1
39405,11,121,17,1
39406,16,54,18,2
39407,9,218,74,2
39408,7,64,9,1
39409,7,82,36,1
39410,10,2,8,3
39411,7,25,4,3
39412,6,27,28,3
39413,18,36,3,2
39414,5,11,47,2
39415,10,12,5,3
39416,17,32,4,2
39417,13,23,23,2
39418,9,3,20,2
39419,13,86,17,3
39420,5,28,24,2
39421,13,17,69,1
39422,8,22,12,1
39423,10,12,11,1
39424,2,4,0,2
39425,13,29,9,2
39426,7,24,40,1
39427,2,2,7,3
39428,6,116,37,1
39429,0,68,13,1
39430,13,112,51,1
39431,16,34,120,2
39432,10,12,15,1
39433,8,7,32,2
39434,11,55,12,2
39435,0,39,11,2
39436,15,27,98,3
39437,13,70,63,1
39438,12,35,16,2
39439,19,6,0,2
39440,4,21,11,2
39441,14,41,39,2
39442,12,26,11,3
39443,10,93,40,1
39444,13,27,20,1
39445,10,7,5,1
39446,10,40,5,1
39447,7,7,4,1
39448,11,5,93,2
39449,8,7,10,2
39450,11,2,13,1
39451,11,104,3,2
39452,12,84,40,2
39453,12,61,21,2
39454,16,12,33,3
39455,6,8,58,2
39456,8,26,7,2
39457,14,13,12,3
39458,9,16,139,2
39459,15,5,3,1
39460,16,46,143,2
39461,8,19,13,1
39462,8,28,5,1
39463,9,34,21,1
39464,15,7,25,2
39465,18,17,5,2
39466,15,49,9,3
39467,12,110,13,2
39468,13,23,50,2
39469,11,33,18,2
39470,18,41,23,2
39471,12,31,23,1
39472,13,50,51,2
39473,12,17,23,2
39474,10,35,24,3
39475,7,20,8,2
39476,6,27,38,3
39477,11,63,92,3
39478,16,91,34,2
39479,9,81,17,3
39480,9,26,50,2
39481,16,2,42,3
39482,18,21,81,1
39483,10,26,24,3
39484,6,7,19,1
39485,10,10,4,1
39486,9,118,71,1
39487,5,29,27,3
39488,10,97,11,1
39489,6,14,3,2
39490,13,26,27,3
39491,8,33,35,2
39492,8,72,71,1
39493,11,16,1,1
39494,19,61,4,2
39495,9,69,8,2
39496,3,4,24,1
39497,4,7,19,2
39498,12,25,15,2
39499,17,24,45,2
39500,15,13,2,3
39501,7,6,3,2
39502,8,6,61,1
39503,13,27,15,1
39504,17,7,28,1
39505,10,39,24,2
39506,5,38,11,2
39507,6,2,6,3
39508,13,61,34,1
39509,11,11,26,1
39510,12,17,5,3
39511,10,2,27,3
39512,8,86,21,2
39513,6,97,7,1
39514,13,85,51,1
39515,12,141,24,1
39516,5,4,31,3
39517,3,2,31,3
39518,10,2,10,2
39519,16,26,3,1
39520,11,6,25,2
39521,3,30,44,3
39522,8,6,7,2
39523,7,30,5,3
39524,12,99,7,1
39525,10,174,22,2
39526,16,17,16,1
39527,5,41,13,1
39528,11,25,27,2
39529,8,22,21,3
39530,11,2,69,2
39531,10,48,51,2
39532,12,37,4,3
39533,0,73,41,1
39534,15,2,108,3
39535,12,41,30,1
39536,14,30,33,2
39537,6,2,5,3
39538,8,103,67,2
39539,13,15,10,2
39540,10,22,4,3
39541,5,78,7,1
39542,12,56,5,2
39543,15,7,2,2
39544,7,6,49,2
39545,7,4,2,2
39546,15,21,7,1
39547,12,23,4,2
39548,13,13,4,2
39549,10,74,9,1
39550,20,101,91,2
39551,15,12,3,1
39552,9,14,9,1
39553,12,26,12,1
39554,12,11,12,3
39555,4,10,10,1
39556,7,51,0,3
39557,12,83,22,2
39558,9,60,5,1
39559,17,10,66,1
39560,5,27,6,1
39561,11,64,36,2
39562,9,82,15,1
39563,10,51,6,3
39564,11,19,12,2
39565,2,47,27,1
39566,7,26,7,1
39567,7,33,50,1
39568,2,16,8,1
39569,8,16,103,1
39570,7,41,21,2
39571,14,29,12,2
39572,13,4,18,3
39573,8,138,47,2
39574,10,182,10,1
39575,13,21,12,1
39576,14,111,10,2
39577,15,40,16,3
39578,4,4,7,2
39579,11,17,2,2
39580,15,10,0,1
39581,6,62,3,2
39582,5,122,35,1
39583,12,15,6,2
39584,13,15,21,1
39585,11,257,77,2
39586,5,49,51,2
39587,11,26,1,3
39588,7,82,62,1
39589,21,39,2,1
39590,10,120,22,1
39591,3,12,0,3
39592,10,186,5,1
39593,9,130,166,1
39594,6,20,19,3
39595,6,40,50,2
39596,11,17,124,3
39597,13,2,7,2
39598,0,12,15,2
39599,12,31,24,1
39600,13,36,11,2
39601,8,34,6,2
39602,11,80,28,2
39603,6,22,4,2
39604,16,7,20,3
39605,2,10,27,1
39606,15,82,157,1
39607,8,7,0,1
39608,3,18,4,3
39609,9,34,4,2
39610,12,10,87,2
39611,6,69,21,1
39612,8,7,46,3
39613,7,54,24,2
39614,7,14,63,2
39615,12,166,158,3
39616,12,30,26,2
39617,3,29,31,2
39618,12,8,30,2
39619,10,43,39,1
39620,7,14,21,1
39621,12,269,42,2
39622,5,10,6,2
39623,8,17,16,3
39624,15,11,32,2
39625,12,73,36,2
39626,9,4,39,2
39627,12,32,10,1
39628,11,22,3,2
39629,9,4,7,3
39630,7,7,16,3
39631,13,19,7,1
39632,14,4,25,3
39633,9,23,5,1
39634,3,5,42,2
39635,10,23,37,1
39636,17,23,24,2
39637,9,7,69,2
39638,3,26,22,1
39639,15,45,13,1
39640,13,5,22,2
39641,12,27,4,3
39642,20,2,7,3
39643,15,69,141,2
39644,23,6,150,2
39645,8,32,8,3
39646,14,11,5,3
39647,11,80,44,2
39648,12,15,11,3
39649,3,2,7,3
39650,14,93,19,2
39651,10,3,9,3
39652,5,5,7,2
39653,8,7,37,2
39654,4,7,54,1
39655,13,65,14,2
39656,10,2,3,2
39657,12,49,16,3
39658,10,39,13,1
39659,7,34,61,2
39660,10,35,20,3
39661,6,2,11,3
39662,20,16,5,2
39663,11,28,30,1
39664,12,72,5,1
39665,13,2,36,3
39666,4,99,72,1
39667,9,292,4,3
39668,9,37,7,2
39669,13,14,10,1
39670,10,11,6,1
39671,13,18,28,3
39672,13,15,62,3
39673,9,14,12,1
39674,6,15,29,1
39675,3,7,11,3
39676,14,16,21,3
39677,7,41,46,2
39678,3,80,37,1
39679,5,20,26,3
39680,11,22,2,2
39681,12,13,49,1
39682,8,28,5,1
39683,7,105,44,2
39684,17,2,3,3
39685,7,17,3,2
39686,5,37,72,1
39687,7,11,84,1
39688,8,10,36,3
39689,10,5,17,1
39690,12,45,25,1
39691,16,17,28,3
39692,11,7,37,2
39693,2,12,33,2
39694,8,7,24,1
39695,11,56,12,1
39696,15,27,68,1
39697,8,7,7,2
39698,11,19,6,3
39699,13,5,66,2
39700,21,103,13,1
39701,12,133,19,1
39702,3,14,50,2
39703,7,11,38,1
39704,6,11,49,2
39705,2,77,88,2
39706,13,87,5,1
39707,18,27,51,3
39708,15,130,7,1
39709,6,12,53,3
39710,11,157,112,1
39711,6,28,50,2
39712,6,7,42,3
39713,4,30,22,3
39714,13,141,73,1
39715,10,15,2,3
39716,11,41,15,1
39717,11,11,3,2
39718,10,84,1,2
39719,17,129,57,2
39720,9,106,15,1
39721,9,17,4,1
39722,11,14,61,3
39723,20,225,3,1
39724,7,91,26,2
39725,14,63,11,3
39726,12,43,67,2
39727,6,22,9,1
39728,12,32,31,1
39729,2,12,31,3
39730,6,52,84,2
39731,7,18,2,3
39732,14,32,23,3
39733,5,128,28,1
39734,4,4,14,3
39735,16,113,22,3
39736,13,74,23,2
39737,1,22,5,2
39738,1,22,23,3
39739,15,42,4,3
39740,12,5,322,2
39741,3,18,25,2
39742,14,6,91,1
39743,7,86,13,1
39744,12,73,3,2
39745,6,16,47,2
39746,4,4,15,1
39747,14,12,6,2
39748,14,2,38,3
39749,12,20,21,2
39750,11,5,44,2
39751,14,47,54,1
39752,6,4,85,2
39753,10,40,44,2
39754,13,51,1,1
39755,5,37,45,2
39756,22,2,18,2
39757,14,22,13,1
39758,9,14,4,2
39759,16,19,33,1
39760,6,134,53,1
39761,6,2,24,3
39762,6,10,56,1
39763,16,57,87,2
39764,5,12,4,2
39765,12,123,18,2
39766,15,103,172,2
39767,8,26,2,2
39768,4,37,26,2
39769,8,18,13,2
39770,5,2,2,3
39771,10,8,39,2
39772,11,8,4,1
39773,14,140,11,2
39774,7,4,22,1
39775,14,11,24,1
39776,21,150,10,1
39777,7,13,6,2
39778,5,29,11,3
39779,11,122,47,2
39780,2,17,38,1
39781,8,6,44,3
39782,10,12,0,1
39783,2,50,83,3
39784,13,5,8,3
39785,15,60,2,2
39786,12,25,25,2
39787,15,8,70,2
39788,6,67,48,2
39789,10,17,5,2
39790,6,17,2,2
39791,11,11,16,3
39792,5,100,70,3
39793,17,27,8,2
39794,8,27,112,3
39795,8,10,43,1
39796,10,7,27,2
39797,7,6,35,3
39798,16,60,94,1
39799,3,23,29,2
39800,6,36,24,1
39801,7,14,10,2
39802,17,19,29,2
39803,8,14,40,3
39804,9,2,6,3
39805,15,2,18,3
39806,8,19,59,1
39807,21,103,23,1
39808,2,2,152,3
39809,13,6,26,2
39810,15,32,27,3
39811,13,104,33,3
39812,12,57,3,2
39813,7,6,121,2
39814,15,5,14,3
39815,9,37,27,1
39816,16,37,40,1
39817,5,106,21,3
39818,8,2,38,3
39819,3,41,74,1
39820,6,4,8,1
39821,3,52,138,1
39822,9,4,28,3
39823,7,34,3,1
39824,14,20,11,3
39825,8,16,3,2
39826,7,13,25,2
39827,13,91,97,2
39828,13,43,12,1
39829,17,5,82,2
39830,16,22,174,2
39831,6,6,17,2
39832,5,7,0,2
39833,6,28,57,2
39834,14,30,9,1
39835,7,2,14,3
39836,10,12,24,1
39837,6,7,9,2
39838,11,2,11,3
39839,14,4,72,2
39840,15,26,8,2
39841,12,22,4,2
39842,0,60,40,2
39843,14,119,46,1
39844,6,13,132,1
39845,9,8,88,2
39846,14,2,3,3
39847,7,28,7,2
39848,12,22,7,2
39849,13,48,7,1
39850,9,130,24,2
39851,15,33,104,2
39852,8,41,5,2
39853,6,29,38,2
39854,19,23,4,2
39855,8,12,48,2
39856,8,11,7,1
39857,17,88,3,3
39858,19,22,33,1
39859,10,5,46,3
39860,12,37,42,1
39861,6,10,2,1
39862,4,6,139,3
39863,5,79,3,1
39864,17,2,5,3
39865,15,4,24,1
39866,3,7,8,2
39867,14,13,2,1
39868,4,42,17,2
39869,17,71,50,2
39870,12,84,15,1
